PRODUCT_LIBRARY_KEY,CLIENT_ID,PROVIDER_ID,PROVIDER_SOURCE_ID,PRODUCT_ID,PRODUCT_DESCRIPTION,SIZE_UOM,SIZE_RAW,SIZE_VALUE,SELLING_UOM,PACK_RAW,PACK,UNITS_PER_PALLET,EQUIV_VALUE,STRENGTH,UPC,SCC,EAN,MANUFACTURER_NAME,AUTOMAP_ID,CURRENT_FEED_FLAG,ACTIVE_FLAG,SOURCE_SYSTEM_ID,AUDIT_LOAD_KEY,FILE_KEY,CREATE_DATE,UPDATE_DATE,UPDATE_USER_ID,AGE
3652,NULL,220,27416,50015639,NEW AGE RED,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,899911000304,10899911000301,NULL,QIN,NULL,NULL,1,NULL,5627508,10800428,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3653,NULL,220,27416,50032676,Stones Ginger Wine 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,82734001171,10082734001178,NULL,QIN,670354,NULL,1,NULL,5627508,10796305,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3654,NULL,220,27416,50043342,Elsa Malbec 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,899911000021,9999,NULL,QIN,689180045035-20,NULL,1,NULL,5627508,10781110,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3655,NULL,220,27416,50071976,CHAMPAGNE PALMER BRUT,NULL,750 ML,0.7500,NULL,6,6.00,NULL,NULL,0,82100851003,10082100851000,NULL,QIN,80074460,NULL,1,NULL,5627508,10812833,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3656,NULL,220,27416,50071977,CHAMPAGNE PALMER ROSE,NULL,750 ML,0.7500,NULL,6,6.00,NULL,NULL,0,82100851010,10082100851017,NULL,QIN,80074463,NULL,1,NULL,5627508,10781110,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3657,NULL,220,27416,50072662,ELSA BIANCHI CABERNET SAUVIGNON,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,899911000038,10899911000035,NULL,QIN,EBCS7,NULL,1,NULL,5627508,10787986,8/11/2021 16:08,8/11/2021 16:08,ETL,2018
3658,NULL,220,37218,50032503,Geyser Peak Cab Sauv 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,83417019209,10083417019206,NULL,QIN,NULL,NULL,1,NULL,5627508,10808615,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3659,NULL,220,37218,50032530,Hardys Port Tawny Whiskers 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,81434055200,20081434055204,NULL,QIN,NULL,NULL,1,NULL,5627508,10793011,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3660,NULL,220,37218,50032546,Trackers Crossing Chard 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,81434031020,20081434031024,NULL,QIN,NULL,NULL,1,NULL,5627508,10781109,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3661,NULL,220,37218,50032549,Trackers Crossing Shiraz 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,81434031006,10081434031003,NULL,QIN,NULL,NULL,1,NULL,5627508,10772345,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3662,NULL,220,37218,50032676,Stones Ginger Wine 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,82734001171,10082734001178,NULL,QIN,670354,NULL,1,NULL,5627508,10808615,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3663,NULL,220,37218,50038221,Geyser Peak Sauv Bl 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,83417000207,10083417000204,NULL,QIN,NULL,NULL,1,NULL,5627508,10813663,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3664,NULL,220,37218,50038222,Haymaker Sauv Blanc 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,83417007046,10082734312649,NULL,QIN,NULL,NULL,1,NULL,5627508,10809634,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3665,NULL,220,37218,50051139,Geyser Peak Cab Sauv Walking Tree 750/6,NULL,750 ML,0.7500,NULL,6,6.00,NULL,NULL,0,83417036206,20083417036200,NULL,QIN,NULL,NULL,1,NULL,5627508,10812230,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3666,NULL,220,37218,50052826,Da Luca Sparkling Rose 12/CS,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,83417007657,10083417007616,NULL,QIN,583522,NULL,1,NULL,5627508,10813663,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3667,NULL,220,37218,50070878,MUD HOUSE SAUV BI 750/12,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,10083417007005,10083417007005,NULL,QIN,NULL,NULL,1,NULL,5627508,10807147,8/11/2021 16:08,8/11/2021 16:08,ETL,2018
3668,NULL,220,37950,50015376,NEW AGE WHITE,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,899911000465,10899911000462,NULL,QIN,NULL,NULL,1,NULL,5627508,10813665,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3669,NULL,220,37950,50015639,NEW AGE RED,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,899911000304,10899911000301,NULL,QIN,NULL,NULL,1,NULL,5627508,10813521,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3670,NULL,220,37950,50020207,PARINGA SPARKLING SHIRAZ,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,689969000148,10689969000145,NULL,QIN,NULL,NULL,1,NULL,5627508,10799677,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3671,NULL,220,37950,50071977,CHAMPAGNE PALMER ROSE,NULL,750 ML,0.7500,NULL,6,6.00,NULL,NULL,0,82100851010,10082100851017,NULL,QIN,80074463,NULL,1,NULL,5627508,10772364,8/11/2021 16:08,8/11/2021 16:08,ETL,9999
3672,NULL,220,37950,50072662,ELSA BIANCHI CABERNET SAUVIGNON,NULL,750 ML,0.7500,NULL,12,12.00,NULL,NULL,0,899911000038,10899911000035,NULL,QIN,EBCS7,NULL,1,NULL,5627508,10789160,8/11/2021 16:08,8/11/2021 16:08,ETL,2018
3673,NULL,528,CT,30123416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803356,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3674,NULL,528,CT,XXXXXXXXXX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,XXXXXXXXXX,NULL,1,NULL,5627508,10803356,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3675,NULL,528,NJ,XXXXXXXXXX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,XXXXXXXXXX,NULL,1,NULL,5627508,10803358,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3676,NULL,528,NY,30114739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3677,NULL,528,NY,30117693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3678,NULL,528,NY,30151356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3679,NULL,528,NY,30181033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3680,NULL,528,NY,30184109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3681,NULL,528,NY,30199915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3682,NULL,528,NY,30274080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,NULL,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3683,NULL,528,NY,XXXXXXXXXX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,XXXXXXXXXX,NULL,1,NULL,5627508,10803360,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3684,NULL,528,VA,XXXXXXXXXX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,XXXXXXXXXX,NULL,1,NULL,5627508,10803359,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3685,NULL,528,WV,XXXXXXXXXX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUN,XXXXXXXXXX,NULL,1,NULL,5627508,10803357,8/11/2021 16:08,8/11/2021 16:08,VI_APT_PL_DI_DAILY,NULL
3686,NULL,630,RIDISTR,754724,TROPICAL MOSCATO PASSION FRUIT,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3687,NULL,630,RIDISTR,755012,DUBOEUF CUV RGE,NULL,1.5,1.5000,NULL,6,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3688,NULL,630,RIDISTR,755074,DUBOEUF POUILLY FUISSE 17,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3689,NULL,630,RIDISTR,755224,DUBOEUF BEAUJ VILLAGE,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3690,NULL,630,RIDISTR,755414,GEYSER PEAK CAB SAUV *17,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3691,NULL,630,RIDISTR,755444,GEYSER PEAK S BLANC 19,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3692,NULL,630,RIDISTR,755464,GEYSER PEAK CHARDONNAY,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3693,NULL,630,RIDISTR,791361,HARDYS STAMP CHARD BOX 14 6/CS,NULL,3L,3.0000,NULL,6,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3694,NULL,630,RIDISTR,791371,HARDYS STAMP CAB BOX 12/16 6/C,NULL,3L,3.0000,NULL,6,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3695,NULL,630,RIDISTR,791504,DA LUCA PROSECCO,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3696,NULL,630,RIDISTR,791507,DA LUCA PROSECCO 24/CS,NULL,187,0.1870,NULL,24,24.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3697,NULL,630,RIDISTR,791514,DA LUCA SPARKLING ROSE,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3698,NULL,630,RIDISTR,791544,HAY MAKER SAUV BL 18/19,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3699,NULL,630,RIDISTR,791574,MUD HOUSE SAUV BL 18/19,NULL,750,0.7500,NULL,12,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5627508,10813587,8/11/2021 16:08,8/11/2021 16:08,ETL,NULL
3700,NULL,11,27619,50032676,Stones Ginger Wine 750/12,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3701,NULL,11,27619,50061266,CLUB/COSTCO G DUB BEAUJLAS NOUV,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3702,NULL,11,27619,50061267,KIRKLAND RIOJA,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3703,NULL,11,27619,50061268,G DUB BEAUJ 6/4PK,NULL,187 M,NULL,NULL,024,24.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:09,VI_APT_PL_DEP,NULL
3704,NULL,11,27619,50061269,G DUB BEAUJ NOUVEAU,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3705,NULL,11,27619,50061270,G DUB BEAUJ NOUVEAU,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3706,NULL,11,27619,50061271,G DUB BEAUJLAS NOUV,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3707,NULL,11,27619,50061272,G DUB BEAUJLAS NOUV,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3708,NULL,11,27619,50061273,G DUB BEAUJLAS NOUV ROSE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3709,NULL,11,27619,50061274,G DUB BEAUJLAS NOUV WHOLE FOODS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3710,NULL,11,27619,50061276,G DUB BEAUJLAS FLOWER,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3711,NULL,11,27619,50061277,G DUB BEAUJLAS FLOWER,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3712,NULL,11,27619,50061278,G DUB CAB SAUV,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3713,NULL,11,27619,50061279,G DUB COTE DU RHONE ROUGE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3714,NULL,11,27619,50061280,G DUB WH BLEND,NULL,1.5 L,1.5000,NULL,006,6.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3715,NULL,11,27619,50061281,G DUB MACON VILLAGE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3716,NULL,11,27619,50061282,G DUB BEAUJLAS MORGON FLOWER,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3717,NULL,11,27619,50061283,G DUB BEAUJLAS MORGON JEAN DESC,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3718,NULL,11,27619,50061284,G DUB MORGON JEAN DESCOMBES,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3719,NULL,11,27619,50061285,G DUB PINOT NOIR,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3720,NULL,11,27619,50061286,G DUB P FUISSE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3721,NULL,11,27619,50061287,G DUB RED TABLE,NULL,1.5 L,1.5000,NULL,006,6.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3722,NULL,11,27619,50061288,G DUB RED TABLE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3723,NULL,11,27619,50061289,G DUB RSV SYRAH,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3724,NULL,11,27619,50061290,G DUB BEAUJLAS NOUV WHOLE FOODS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3725,NULL,11,27619,50061291,G DUB WHITE TABLE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3726,NULL,11,27619,50061292,ZZ G DUB MORGON DES VERSAUDS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3727,NULL,11,27619,50071408,G DUB BEAUJLAS ST AMOUR,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3728,NULL,11,27619,50072119,G DUB BEAUJLAS NOUV WHOLE FOODS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3729,NULL,11,27619,50072120,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3730,NULL,11,27619,50074554,G DUB BEAUJLAS NOUV TRAY,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3731,NULL,11,27619,50074555,G DUB BEAUJLAS NOUV,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3732,NULL,11,27619,50074556,G DUB BEAUJLAS NOUV ROSE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3733,NULL,11,27619,50074678,G DUB BEAUJLAS FLOWER,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3734,NULL,11,27619,50077836,G DUB BEAUJLAS FLOWER,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3735,NULL,11,27619,50080828,G DUB BEAUJLAS NOUV WHOLE FOODS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3736,NULL,11,27619,50080830,G DUB BEAUJLAS NOUV COSTCO,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755409,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3737,NULL,11,28209,50061267,KIRKLAND RIOJA,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755412,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3738,NULL,11,28209,50072119,G DUB BEAUJLAS NOUV WHOLE FOODS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755412,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3739,NULL,11,28209,50072120,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755412,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3740,NULL,11,28209,50074554,G DUB BEAUJLAS NOUV TRAY,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755412,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3741,NULL,11,28209,50074555,G DUB BEAUJLAS NOUV,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755412,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3742,NULL,11,28209,50074556,G DUB BEAUJLAS NOUV ROSE,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755412,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3743,NULL,11,28209,50074678,G DUB BEAUJLAS FLOWER,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755412,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3744,NULL,11,28405,50032676,Stones Ginger Wine 750/12,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755415,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3745,NULL,11,28405,50061266,CLUB/COSTCO G DUB BEAUJLAS NOUV,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755415,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3746,NULL,11,28405,50061267,KIRKLAND RIOJA,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755415,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
3747,NULL,11,28405,50061268,G DUB BEAUJ 6/4PK,NULL,187 M,NULL,NULL,024,24.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755415,8/11/2021 16:09,8/11/2021 16:09,VI_APT_PL_DEP,NULL
3748,NULL,11,28405,50061269,G DUB BEAUJ NOUVEAU,NULL,750 M,0.7500,NULL,012,12.00,NULL,NULL,00000,NULL,NULL,NULL,QIN,NULL,NULL,1,COLLECTIONS,5627509,10755415,8/11/2021 16:09,8/11/2021 16:10,ETL,NULL
